Departamento,Municipio,Localidad,Recinto,CantidadMesas,TotalInscritos,AP,ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal,latitu,longitud,Cincun,Descripcion_RuralUrbano,ValorMax,ColumnaMax,Dominio_Abs,VotosNulos_Ajus
Oruro,Totora,Huacanapi,Esc. Franz Tamayo,2,436,75,4,1,2,4,9,0,1,111,207,47,164,0,164,418,207,418,-17.86177063,-68.03925323,32,Rural,164,VotoNuloDirecto,PDC > 50%,157
Oruro,Totora,Marquirivi,Esc. Marquirivi,2,122,37,0,1,0,3,4,0,0,27,72,11,29,0,29,112,72,112,-17.9548111,-67.97402191,32,Rural,37,AP,Ninguno > 50%,28
Oruro,Totora,Romerocota,U.E. Romerocota,2,172,6,1,1,1,5,2,0,1,21,38,11,105,0,105,154,38,154,-17.92019463,-68.25570679,32,Rural,105,VotoNuloDirecto,PDC > 50%,101
Oruro,Totora,Crucero,U.E. Sebastian Pagador,2,272,42,0,2,2,1,8,0,1,37,93,26,129,0,129,248,93,248,-17.7913456,-68.28556824,32,Rural,129,VotoNuloDirecto,Ninguno > 50%,124
Oruro,Totora,Calazaya,Col. Nal. Calazaya,4,638,70,6,6,8,9,20,0,7,61,187,69,319,1,320,576,187,576,-17.66074562,-68.29723358,32,Rural,319,VotoNuloDirecto,Ninguno > 50%,307
Oruro,Totora,Culta,Esc. Litoral De Culta,2,434,32,3,4,10,8,11,0,2,57,127,44,217,0,217,388,127,388,-17.97307968,-68.03852081,32,Rural,217,VotoNuloDirecto,Ninguno > 50%,208
Oruro,Totora,Vino Huta,U.E. Vino Huta,2,310,20,1,1,1,3,2,0,2,37,67,39,188,0,188,294,67,294,-17.85017204,-68.23369598,32,Rural,188,VotoNuloDirecto,PDC > 50%,180
Oruro,Totora,Sora Sora,Esc. Central Sora Sora,2,476,79,2,1,9,6,21,0,2,89,209,33,194,0,194,436,209,436,-17.93536186,-68.10590363,32,Rural,194,VotoNuloDirecto,Ninguno > 50%,186
Oruro,Totora,Villa Irpoco,U.E. Villa Irpoco,2,234,43,0,1,0,5,5,0,0,38,92,27,97,0,97,216,92,216,-17.87467957,-68.33007813,32,Rural,97,VotoNuloDirecto,Ninguno > 50%,93
Oruro,Totora,Centro Revito,U.E. Centro Revito,2,200,32,3,3,8,3,10,0,1,55,115,15,40,0,40,170,115,170,-17.91033363,-68.02217865,32,Rural,55,PDC,Ninguno > 50%,38
Oruro,Belén de Andamarca,Belén de Andamarca,Col. Tec. Humanistico Simon Bolivar,4,776,50,3,8,42,33,54,0,20,263,473,77,144,0,144,694,473,694,-18.81563568,-67.63722229,32,Urbano,263,PDC,PDC > 50%,138
Oruro,Belén de Andamarca,Calama,Esc. Elizardo Perez,2,222,11,2,4,12,6,13,0,1,74,123,22,49,0,49,194,123,194,-18.76107025,-67.67678833,32,Rural,74,PDC,PDC > 50%,47
Oruro,Belén de Andamarca,Real Machacamarca,U.E. Bolivia,2,428,51,1,8,14,17,36,0,9,85,221,25,130,0,130,376,221,376,-18.75119019,-67.68881226,32,Rural,130,VotoNuloDirecto,Ninguno > 50%,125
Oruro,Belén de Andamarca,Cruz de Huayllamarca,Esc. Aniceto Arce,2,310,32,13,4,13,7,11,0,5,76,161,39,102,0,102,302,161,302,-18.74027252,-67.75730133,32,Rural,102,VotoNuloDirecto,Ninguno > 50%,98
Oruro,Caracollo,Caracollo,Esc. Mariscal Sucre,36,8410,458,83,97,342,193,254,0,131,2671,4229,791,2720,0,2720,7740,4229,7740,-17.63728714,-67.22016144,32,Urbano,2720,VotoNuloDirecto,PDC > 50%,2611
Oruro,Caracollo,Caracollo,U.E. Simon Bolivar Primario,8,1890,111,38,26,104,19,59,0,25,698,1080,176,495,0,495,1751,1080,1751,-17.6489315,-67.20794678,32,Urbano,698,PDC,PDC > 50%,475
Oruro,Caracollo,Caracollo,U.E. Litoral,22,4856,244,87,45,269,85,187,0,119,1851,2887,409,1118,0,1118,4414,2887,4414,-17.63712502,-67.21819305,32,Urbano,1851,PDC,PDC > 50%,1073
Oruro,Caracollo,Villa Santa Fé,Esc. Arca de Noe,2,466,37,0,2,6,13,13,0,3,91,165,47,202,0,202,414,165,414,-17.53466034,-67.14415741,32,Rural,202,VotoNuloDirecto,PDC > 50%,194
Oruro,Caracollo,Ventilla Pongo,U.E. Max Fernandez,6,1022,63,8,6,15,44,14,0,8,165,323,122,514,1,515,960,323,960,-17.55747986,-67.10453033,32,Rural,514,VotoNuloDirecto,PDC > 50%,494
Oruro,Caracollo,Janco Ñuño,Esc. Elizardo Perez,4,628,32,5,4,20,12,50,0,15,160,298,86,200,0,200,584,298,584,-17.76750565,-67.23831177,32,Rural,200,VotoNuloDirecto,PDC > 50%,192
Oruro,Caracollo,La Joya,Casa Productiva,12,2472,137,23,63,220,43,105,0,59,980,1630,231,359,0,359,2220,1630,2220,-17.7747097,-67.49767303,32,Rural,980,PDC,PDC > 50%,345
Oruro,Caracollo,Vilacara,Esc. Gualberto Villarroel,2,334,41,2,5,25,9,42,0,3,156,283,22,21,0,21,326,283,326,-17.84444618,-67.60809326,32,Rural,156,PDC,PDC > 50%,20
Oruro,Caracollo,Sillota Vito,U.E. Ayacucho,4,584,26,9,8,27,25,59,0,23,199,376,73,67,2,69,518,376,518,-17.88812637,-67.32831573,32,Rural,199,PDC,PDC > 50%,66
Oruro,Caracollo,Sillota Belén,U.E. Otto Saucedo Rivera,2,418,18,2,11,40,8,54,0,8,117,258,53,73,0,73,384,258,384,-17.80584335,-67.34737396,32,Rural,117,PDC,Ninguno > 50%,70
Oruro,Caracollo,Lajma,U.E. Florencio Alvarado,2,436,48,1,2,16,25,24,0,11,166,293,49,64,0,64,406,293,406,-17.89193916,-67.67290497,32,Rural,166,PDC,PDC > 50%,61
Oruro,Caracollo,Kemalla,U.E. Alemania,6,1020,73,1,4,13,14,47,0,8,253,413,96,419,0,419,928,413,928,-17.58779144,-67.29496002,32,Rural,419,VotoNuloDirecto,PDC > 50%,402
Oruro,Caracollo,Marka Nueva Llallagua,Col.Nal. Simón Bolivar,2,444,46,4,5,7,11,26,0,2,177,278,35,105,0,105,418,278,418,-17.79696655,-67.65551758,32,Rural,177,PDC,PDC > 50%,101
Oruro,Caracollo,Soledad,Corregimiento de Soledad,2,100,10,0,2,10,4,7,0,2,33,68,18,14,0,14,100,68,100,-17.76596069,-67.29140472,32,Rural,33,PDC,Ninguno > 50%,13
Oruro,Caracollo,Central Huntuta,U.E. Sebastian Pagador,4,818,81,7,2,8,25,10,0,0,146,279,120,391,0,391,790,279,790,-17.52227783,-67.32510376,32,Rural,391,VotoNuloDirecto,PDC > 50%,375
Oruro,Caracollo,Cruce Ocotavi,U.E. Franz Tamayo,4,750,71,7,9,24,11,27,0,10,184,343,125,250,0,250,718,343,718,-17.66877937,-67.05262756,32,Rural,250,VotoNuloDirecto,PDC > 50%,240
Oruro,Caracollo,Central Horenco,U.E. Tupac Amaru,4,606,57,5,8,23,11,28,0,11,149,292,71,211,0,211,574,292,574,-17.71798325,-67.09668732,32,Rural,211,VotoNuloDirecto,PDC > 50%,203
Oruro,Caracollo,Central Vila Vila  A,Casa Comunal,4,852,66,13,4,5,18,25,0,5,197,333,84,345,0,345,762,333,762,-17.55814934,-67.36177826,32,Rural,345,VotoNuloDirecto,PDC > 50%,331
Oruro,Caracollo,Central Vila Vila  A,Casa Comunal,4,852,66,13,4,5,18,25,0,5,197,333,84,345,0,345,762,333,762,-17.59844017,-67.06868744,32,Rural,345,VotoNuloDirecto,PDC > 50%,331
Oruro,Caracollo,Central Vila Vila  A,Casa Comunal,4,852,66,13,4,5,18,25,0,5,197,333,84,345,0,345,762,333,762,-17.63347435,-67.0317688,32,Rural,345,VotoNuloDirecto,PDC > 50%,331
Oruro,Caracollo,Central Vila Vila  A,Casa Comunal,4,852,66,13,4,5,18,25,0,5,197,333,84,345,0,345,762,333,762,-17.67008018,-67.08760834,32,Rural,345,VotoNuloDirecto,PDC > 50%,331
Oruro,Caracollo,Central Cañohuma,Esc. Rene Bernal Escalante,4,664,53,5,3,21,28,20,0,6,178,314,67,241,0,241,622,314,622,-17.41515732,-67.26499939,32,Rural,241,VotoNuloDirecto,PDC > 50%,231
Oruro,Caracollo,Concha Marca,Esc. Tupac Katari,2,92,6,2,1,0,4,0,0,0,5,18,18,52,0,52,88,18,88,-17.66362762,-67.32294464,32,Rural,52,VotoNuloDirecto,Ninguno > 50%,50
Oruro,Caracollo,San Antonio de Angulo,Esc. Casimiro Olañeta,2,298,18,3,6,7,15,25,0,4,75,153,28,79,0,79,260,153,260,-17.73979759,-67.70761871,32,Rural,79,VotoNuloDirecto,Ninguno > 50%,76
Oruro,Caracollo,San Antonio Cruzani,U. E. Victor Paz Estensoro,2,242,23,4,5,14,9,19,0,6,98,178,22,24,0,24,224,178,224,-17.73692513,-67.62684631,32,Rural,98,PDC,PDC > 50%,23
Oruro,Caracollo,Ancotanga,Corregimiento de Ancotanga,2,284,10,4,5,25,8,32,0,7,137,228,16,26,0,26,270,228,270,-17.80619812,-67.41251373,32,Rural,137,PDC,PDC > 50%,25
Oruro,Caracollo,Quimsachata,U. E. Adela Zamudio B,2,116,9,0,2,12,9,21,0,1,32,86,6,18,0,18,110,86,110,-17.79558563,-67.61006165,32,Rural,32,PDC,Ninguno > 50%,17
Oruro,Caracollo,Burguillos,U.Esc. Marcelo Quiroga Santa Cruz,2,482,25,4,17,18,9,55,0,7,165,300,56,74,0,74,430,300,430,-17.95413589,-67.35852051,32,Rural,165,PDC,PDC > 50%,71
Oruro,Caracollo,Chillcani,Casa Comunal,2,166,14,1,1,4,10,14,0,2,40,86,30,28,0,28,144,86,144,-17.55814934,-67.36177826,32,Rural,40,PDC,Ninguno > 50%,27
Oruro,Caracollo,Chillcani,Casa Comunal,2,166,14,1,1,4,10,14,0,2,40,86,30,28,0,28,144,86,144,-17.59844017,-67.06868744,32,Rural,40,PDC,Ninguno > 50%,27
Oruro,Caracollo,Chillcani,Casa Comunal,2,166,14,1,1,4,10,14,0,2,40,86,30,28,0,28,144,86,144,-17.63347435,-67.0317688,32,Rural,40,PDC,Ninguno > 50%,27
Oruro,Caracollo,Chillcani,Casa Comunal,2,166,14,1,1,4,10,14,0,2,40,86,30,28,0,28,144,86,144,-17.67008018,-67.08760834,32,Rural,40,PDC,Ninguno > 50%,27
Oruro,Caracollo,Caihuasi,Casa Comunal,2,190,34,0,4,0,9,4,0,1,48,100,27,53,0,53,180,100,180,-17.55814934,-67.36177826,32,Rural,53,VotoNuloDirecto,Ninguno > 50%,51
Oruro,Caracollo,Caihuasi,Casa Comunal,2,190,34,0,4,0,9,4,0,1,48,100,27,53,0,53,180,100,180,-17.59844017,-67.06868744,32,Rural,53,VotoNuloDirecto,Ninguno > 50%,51
Oruro,Caracollo,Caihuasi,Casa Comunal,2,190,34,0,4,0,9,4,0,1,48,100,27,53,0,53,180,100,180,-17.63347435,-67.0317688,32,Rural,53,VotoNuloDirecto,Ninguno > 50%,51
Oruro,Caracollo,Caihuasi,Casa Comunal,2,190,34,0,4,0,9,4,0,1,48,100,27,53,0,53,180,100,180,-17.67008018,-67.08760834,32,Rural,53,VotoNuloDirecto,Ninguno > 50%,51
Oruro,Caracollo,Jancuhuyo,Casa Comunal,2,312,37,3,2,12,8,14,0,4,133,213,29,52,0,52,294,213,294,-17.55814934,-67.36177826,32,Rural,133,PDC,PDC > 50%,50
Oruro,Caracollo,Jancuhuyo,Casa Comunal,2,312,37,3,2,12,8,14,0,4,133,213,29,52,0,52,294,213,294,-17.59844017,-67.06868744,32,Rural,133,PDC,PDC > 50%,50
Oruro,Caracollo,Jancuhuyo,Casa Comunal,2,312,37,3,2,12,8,14,0,4,133,213,29,52,0,52,294,213,294,-17.63347435,-67.0317688,32,Rural,133,PDC,PDC > 50%,50
Oruro,Caracollo,Jancuhuyo,Casa Comunal,2,312,37,3,2,12,8,14,0,4,133,213,29,52,0,52,294,213,294,-17.67008018,-67.08760834,32,Rural,133,PDC,PDC > 50%,50
Oruro,Choquecota                              ,Choquecota,Esc. Jose Ballivian,6,1208,119,4,17,44,76,68,0,10,250,588,137,367,0,367,1092,588,1092,-18.09750938,-67.89425659,32,Rural,367,VotoNuloDirecto,Ninguno > 50%,352
Oruro,Coipasa,Coipasa,U.E. Coipasa,4,880,35,8,19,38,22,37,0,31,383,573,99,108,0,108,780,573,780,-19.27622223,-68.2783432,32,Urbano,383,PDC,PDC > 50%,104
Oruro,Escara,Escara,U.E. Franz Tamayo,6,1402,57,9,58,168,11,51,0,181,487,1022,124,126,0,126,1272,1022,1272,-18.85843849,-68.16979218,32,Rural,487,PDC,Ninguno > 50%,121
Oruro,Escara,Payrumani del Litoral,Casa Comunal de Payrumani,4,534,5,1,3,62,5,5,0,39,197,317,55,86,0,86,458,317,458,-18.80881691,-68.20292664,32,Rural,197,PDC,PDC > 50%,83
Oruro,Escara,Centro Berlin,Casa Comunal,2,150,3,0,2,9,0,2,0,14,46,76,29,27,0,27,132,76,132,-18.58861351,-68.23990631,32,Rural,46,PDC,PDC > 50%,26
Oruro,Machacamarca,Machacamarca,Col. P. D. Murillo,18,4070,381,42,202,347,38,150,0,162,1325,2647,410,641,0,641,3698,2647,3698,-18.17232323,-67.02243042,31,Urbano,1325,PDC,PDC > 50%,615
Oruro,Machacamarca,Sora Sora,Esc. German Busch,4,912,66,16,22,36,14,47,0,27,288,516,140,184,0,184,840,516,840,-18.1693306,-66.96425629,31,Rural,288,PDC,PDC > 50%,177
Oruro,Machacamarca,Comunidad Sora,Esc. Adolfo Mier,2,432,23,10,5,23,9,19,0,12,156,257,40,103,0,103,400,257,400,-18.10495949,-67.00505829,31,Rural,156,PDC,PDC > 50%,99
Oruro,Pampa Aullagas,Pampa Aullagas,Esc. Maria Sanchez Fernandez,10,2354,210,17,28,35,24,69,0,31,388,802,217,1101,0,1101,2120,802,2120,-19.19577217,-67.06018829,32,Rural,1101,VotoNuloDirecto,Ninguno > 50%,1057
Oruro,Pampa Aullagas,Bengal Vinto,U.E. Gualberto Villarroel,4,542,39,3,2,5,4,8,0,8,108,177,61,242,2,244,482,177,482,-19.28340912,-67.0632019,32,Rural,242,VotoNuloDirecto,PDC > 50%,234
Oruro,Pampa Aullagas,Ichalula,Esc. Franz Tamayo,2,260,9,0,5,1,6,1,0,4,42,68,27,135,0,135,230,68,230,-19.40475845,-67.14678955,32,Rural,135,VotoNuloDirecto,PDC > 50%,130
Oruro,Pazña,Pazña,Col. Oscar Unzaga De La Vega,8,1938,143,25,46,112,34,72,0,62,654,1148,266,336,14,350,1764,1148,1764,-18.59494972,-66.92220306,31,Urbano,654,PDC,PDC > 50%,336
Oruro,Pazña,Urmiri,U.E. Rafael Pabon,2,306,23,5,12,34,8,13,0,5,72,172,45,65,0,65,282,172,282,-18.57806015,-66.87686157,31,Rural,72,PDC,Ninguno > 50%,62
Oruro,Pazña,Peñas,Esc. Mariscal Sucre,8,1572,111,20,34,46,37,57,0,34,362,701,237,476,0,476,1414,701,1414,-18.69305038,-66.75760651,31,Rural,476,VotoNuloDirecto,PDC > 50%,457
Oruro,Pazña,Totoral,Col. Juan Lechin Oquendo,6,1212,123,42,55,44,25,32,0,45,433,799,163,180,0,180,1142,799,1142,-18.49692917,-66.87602234,31,Rural,433,PDC,PDC > 50%,173
Oruro,Pazña,Avicaya,U.E. Guillermo Gutierrez,4,710,51,7,15,32,11,43,0,22,216,397,118,163,0,163,678,397,678,-18.52422905,-66.88186646,31,Rural,216,PDC,PDC > 50%,156
Oruro,Santuario de Quillacas,Santuario de Quillacas,U.E. Santuario de Quillacas,8,1730,114,8,28,60,43,78,0,84,470,885,206,405,0,405,1496,885,1496,-19.23198891,-66.94035339,31,Urbano,470,PDC,PDC > 50%,389
Oruro,Santuario de Quillacas,Sevaruyo,Col. Nal. Mixto Sevaruyo,8,1716,92,17,16,40,44,34,0,24,475,742,211,611,4,615,1568,742,1568,-19.36307907,-66.86389923,31,Urbano,611,VotoNuloDirecto,PDC > 50%,590
Oruro,Santuario de Quillacas,Soraga,Esc. Soraga,4,572,37,6,4,4,13,23,0,14,110,211,89,224,0,224,524,211,524,-19.37804031,-66.81365967,31,Rural,224,VotoNuloDirecto,PDC > 50%,215
Oruro,Todos Santos,Todos Santos,U.E. Eduardo Avaroa,4,580,36,8,25,83,20,15,0,20,206,413,72,75,0,75,560,413,560,-19.0152359,-68.71957397,32,Rural,206,PDC,Ninguno > 50%,72
Oruro,Turco,Titiri,Nucleo Escolar Titiri,2,210,23,2,0,4,0,29,0,0,41,99,23,58,0,58,180,99,180,-18.38792038,-68.33175659,32,Rural,58,VotoNuloDirecto,Ninguno > 50%,56
Oruro,Turco,Huajriri,U.E. Asuncion De Huajrire,2,54,6,2,0,1,3,5,0,1,14,32,7,11,0,11,50,32,50,-18.21538925,-68.37857056,32,Rural,14,PDC,Ninguno > 50%,11
Oruro,Turco,Chachacomani,U.E. Porvenir,4,620,37,1,4,17,21,27,0,32,277,416,52,82,0,82,550,416,550,-18.35423088,-68.94596863,32,Rural,277,PDC,PDC > 50%,79
Oruro,Turco,Asunción de Laca Laca,U.E. Eduardo Avaroa,2,234,38,0,2,1,8,15,0,0,34,98,27,67,0,67,192,98,192,-18.01285172,-67.94075775,32,Rural,67,VotoNuloDirecto,Ninguno > 50%,64
Oruro,Turco,Cosapa,U.E. Nacional Cosapa,4,800,51,3,4,14,9,17,0,6,269,373,72,297,0,297,742,373,742,-18.17730331,-68.70926666,32,Rural,297,VotoNuloDirecto,PDC > 50%,285
Oruro,Turco,Turco,Esc. Central Turco,10,2328,121,9,30,79,56,166,0,42,480,983,200,847,0,847,2030,983,2030,-18.18156052,-68.19346619,32,Rural,847,VotoNuloDirecto,Ninguno > 50%,813
Oruro,Turco,Macaya,Casa Comunal,2,132,12,3,5,12,6,6,0,2,34,80,14,18,0,18,112,80,112,-18.53774071,-68.94541168,32,Rural,34,PDC,Ninguno > 50%,17
Oruro,AIOC Uru Chipaya,Chipaya,U.E. Santa Ana,6,1130,222,8,13,14,114,38,0,7,94,510,122,214,2,216,848,510,848,-19.04139519,-68.08959961,3,Rural,222,AP,Ninguno > 50%,207
Oruro,AIOC Uru Chipaya,Ayparavi,Esc. Puente Topater,2,282,96,4,2,2,19,16,0,3,14,156,22,73,1,74,252,156,252,-19.03259277,-67.91397858,3,Rural,96,AP,Ninguno > 50%,71
Oruro,AIOC Uru Chipaya,Vestrullani,Casa Comunal de Vestrullani,2,154,24,0,0,0,22,2,0,0,3,51,9,74,0,74,134,51,134,-19.07530403,-68.08123016,3,Rural,74,VotoNuloDirecto,Ninguno > 50%,71
Oruro,Antequera                               ,Antequera,Esc. Sebastian Pagador,10,2388,144,25,139,281,34,90,0,154,867,1734,199,315,0,315,2248,1734,2248,-18.47850227,-66.84268188,31,Rural,867,PDC,Ninguno > 50%,302
Oruro,Antequera                               ,Chalguamayu,Esc. Mariscal Antonio Jose De Sucre,2,328,20,0,4,5,9,20,0,12,78,148,58,90,0,90,296,148,296,-18.60978127,-66.75800323,31,Rural,90,VotoNuloDirecto,PDC > 50%,86
Oruro,Antequera                               ,Tutuni,U.E. 25 de Julio,2,270,14,0,3,8,8,15,0,14,76,138,39,67,0,67,244,138,244,-18.57976913,-66.737854,31,Rural,76,PDC,PDC > 50%,64
Oruro,Antequera                               ,Iruma Vinto,U.E. Franz Tamayo,2,228,22,3,5,10,7,9,0,7,57,120,38,52,0,52,210,120,210,-18.48108292,-66.78236389,31,Rural,57,PDC,Ninguno > 50%,50
Oruro,Antequera                               ,Ticaña,Casa Comunal,2,194,8,5,3,14,2,7,0,7,66,112,9,53,0,53,174,112,174,-18.53138733,-66.77577972,31,Rural,66,PDC,PDC > 50%,51
Oruro,Carangas,Carangas,Esc. Eliodoro Villazon,2,514,35,5,9,61,10,11,0,31,217,379,34,49,0,49,462,379,462,-18.93954086,-68.62348175,32,Urbano,217,PDC,PDC > 50%,47
Oruro,Cruz de Machacamarca,Cruz de Machacamarca,U. E. Simón Bolívar,4,556,12,12,8,57,5,11,0,33,241,379,35,64,0,64,478,379,478,-18.77000046,-68.31439209,32,Rural,241,PDC,PDC > 50%,61
Oruro,Cruz de Machacamarca,Florida,Casa Comunal de Florida,2,292,10,12,2,7,5,6,0,10,144,196,25,35,0,35,256,196,256,-18.80358315,-68.34794617,32,Rural,144,PDC,PDC > 50%,34
Oruro,Cruz de Machacamarca,Huayllas,Casa Comunal de Huayllas,2,420,15,1,14,40,7,9,0,17,123,226,43,27,0,27,296,226,296,-18.77217674,-68.27754974,32,Rural,123,PDC,PDC > 50%,26
Oruro,Cruz de Machacamarca,Avaroa,Casa Comunal,2,238,6,0,12,44,5,10,0,16,123,216,10,10,0,10,236,216,236,-18.7381134,-68.31573486,32,Rural,123,PDC,PDC > 50%,10
Oruro,El Choro,El Choro,Esc. Sebastian  Pagador,6,1324,78,23,15,34,18,157,0,35,364,724,160,282,0,282,1166,724,1166,-18.35523987,-67.11595917,31,Rural,364,PDC,PDC > 50%,271
Oruro,El Choro,Crucero Belén,U.E. Crucero Belén,4,554,57,8,12,16,7,35,0,9,145,289,79,122,0,122,490,289,490,-18.20353127,-67.1599884,31,Rural,145,PDC,PDC > 50%,117
Oruro,El Choro,San Pedro de Challacollo,Esc. Jose Ballivian,6,1160,89,25,36,33,41,113,0,31,290,658,143,221,0,221,1022,658,1022,-18.07711029,-67.23970795,31,Rural,290,PDC,Ninguno > 50%,212
Oruro,El Choro,San Felipe de Chaytavi,U. E. San Felipe de Chaitavi,2,374,23,7,8,18,6,23,0,2,150,237,37,66,0,66,340,237,340,-18.29470062,-67.19747162,31,Rural,150,PDC,PDC > 50%,63
Oruro,El Choro,Rancho Grande,U.E. Rancho Grande,4,532,41,2,7,32,7,88,0,22,114,313,89,88,0,88,490,313,490,-18.28041077,-67.12439728,31,Rural,114,PDC,Ninguno > 50%,84
Oruro,Yunguyo del Litoral,Yunguyo del Litoral,Esc. Jose Ballivian,2,316,12,1,6,12,11,9,0,11,143,205,34,43,0,43,282,205,282,-18.85266495,-68.31890106,32,Rural,143,PDC,PDC > 50%,41
Oruro,Esmeralda,Esmeralda,Corregimiento de Esmeralda,2,254,8,4,5,31,9,7,0,13,105,182,21,25,0,25,228,182,228,-18.84632492,-68.28366852,32,Rural,105,PDC,PDC > 50%,24
Oruro,Esmeralda,Romero Pampa,U.E. Pedro Domingo Murillo,2,270,20,5,12,15,16,19,0,15,109,211,16,31,0,31,258,211,258,-18.91362762,-68.20896149,32,Rural,109,PDC,PDC > 50%,30
Oruro,Esmeralda,Peña Peñani,Corregimiento de Peña Peñani,2,158,5,0,3,10,1,15,0,5,93,132,8,16,0,16,156,132,156,-18.92893219,-67.93984222,32,Rural,93,PDC,PDC > 50%,15
Oruro,Esmeralda,Belén,Esc. Sebastian Pagador,2,412,18,5,10,40,6,6,0,20,163,268,48,54,0,54,370,268,370,-18.88243294,-68.25278473,32,Rural,163,PDC,PDC > 50%,52
Potosí,Arampampa,Arampampa,Esc. Arampampa,2,460,17,6,12,33,10,8,0,9,33,128,50,200,0,200,378,128,378,-17.88082886,-66.0851593,38,Rural,200,VotoNuloDirecto,Ninguno > 50%,192
Potosí,Arampampa,Charca Marcavi,Esc. Charca Marcavi,2,108,28,2,5,1,0,9,0,1,1,47,8,45,0,45,100,47,100,-17.92908669,-66.04554749,38,Rural,45,VotoNuloDirecto,Ninguno > 50%,43
Potosí,Arampampa,Huaycuri,Esc. Huaycuri,2,40,1,1,0,0,0,0,0,0,2,4,10,24,0,24,38,4,38,-17.85933113,-66.10482025,38,Rural,24,VotoNuloDirecto,Ninguno > 50%,23
Potosí,Arampampa,Molle Villque,Esc. Mollevilque,2,106,4,1,0,3,0,7,0,1,6,22,13,56,1,57,92,22,92,-17.85065079,-66.11950684,38,Rural,56,VotoNuloDirecto,Ninguno > 50%,55
Potosí,Arampampa,Pararani,Esc. Pararani,2,124,12,2,1,0,0,1,0,1,6,23,27,66,0,66,116,23,116,-17.92341614,-66.10623932,38,Rural,66,VotoNuloDirecto,Ninguno > 50%,63
Potosí,Arampampa,Sarcuri,Esc. Sarcuri,2,332,27,1,13,9,2,5,0,2,12,71,36,177,0,177,284,71,284,-17.94711685,-66.08437347,38,Rural,177,VotoNuloDirecto,Ninguno > 50%,170
Potosí,Arampampa,Humaviza,Esc. Humaviza,2,48,1,1,4,4,1,1,0,2,5,19,2,23,0,23,44,19,44,-17.89025307,-66.03914642,38,Rural,23,VotoNuloDirecto,Ninguno > 50%,22
Potosí,Arampampa,Santiago(Gral B.Bilbao),Esc. Santiago,4,630,14,1,7,3,0,6,0,0,14,45,48,475,0,475,568,45,568,-17.99250031,-66.19445801,38,Rural,475,VotoNuloDirecto,Ninguno > 50%,456
Potosí,Arampampa,Catacora,Esc. Catacora,2,244,12,1,1,0,0,2,0,0,3,19,14,175,0,175,208,19,208,-17.94792557,-66.15222931,38,Rural,175,VotoNuloDirecto,Ninguno > 50%,168
Potosí,Arampampa,Calachua,Esc. Calachua,2,312,19,1,4,4,5,2,0,2,5,42,41,199,0,199,282,42,282,-17.9835186,-66.12379456,38,Rural,199,VotoNuloDirecto,Ninguno > 50%,191
Potosí,Arampampa,Qoaraca,Esc. Qoaraca,2,320,8,1,8,4,2,4,0,4,12,43,49,199,1,200,292,43,292,-18.02655029,-66.16785431,38,Rural,199,VotoNuloDirecto,Ninguno > 50%,192
Potosí,Betanzos,Betanzos,Coleg. R. Bohorquez,14,3368,198,40,57,344,28,98,0,175,838,1778,420,778,6,784,2982,1778,2982,-19.55480194,-65.45272827,35,Urbano,838,PDC,Ninguno > 50%,753
Potosí,Betanzos,Betanzos,Kinder Villa Imperial,12,2472,166,25,60,212,27,87,0,129,484,1190,341,661,8,669,2200,1190,2200,-19.55179214,-65.45353699,35,Urbano,661,VotoNuloDirecto,Ninguno > 50%,642
Potosí,Betanzos,Betanzos,Esc. Modesto Omiste,16,3482,207,26,74,266,42,114,0,107,813,1649,538,913,6,919,3106,1649,3106,-19.55643082,-65.4527359,35,Urbano,913,VotoNuloDirecto,Ninguno > 50%,882
Potosí,Betanzos,Betanzos,U. E. Cornelio Saavedra  A,12,2512,155,9,44,246,25,87,0,130,647,1343,316,575,0,575,2234,1343,2234,-19.55299568,-65.44915009,35,Urbano,647,PDC,Ninguno > 50%,552
Potosí,Betanzos,Quivincha,Esc. Villa Imperial,4,708,49,4,18,38,16,31,0,37,81,274,120,201,7,208,602,274,602,-19.55189133,-65.38040161,35,Rural,201,VotoNuloDirecto,Ninguno > 50%,200
Potosí,Betanzos,Millares,Esc. Unzaga De La Vega,6,1330,112,8,15,56,17,34,0,14,293,549,228,427,0,427,1204,549,1204,-19.42285919,-65.1827774,35,Rural,427,VotoNuloDirecto,PDC > 50%,410
Potosí,Betanzos,Otuyo,Esc. Central Otuyo,4,602,56,5,18,18,9,30,0,9,75,220,89,237,0,237,546,220,546,-19.48547935,-65.22872925,35,Rural,237,VotoNuloDirecto,Ninguno > 50%,228
Potosí,Betanzos,Tarija Cucho,Esc. Tarija Cuchu,4,714,57,9,13,22,7,24,0,9,103,244,134,244,0,244,622,244,622,-19.49066734,-65.33393097,35,Rural,244,VotoNuloDirecto,Ninguno > 50%,234
Potosí,Betanzos,Buey Tambo,Esc. Buey Tambo,4,780,45,5,10,36,18,36,0,20,127,297,113,282,0,282,692,297,692,-19.56117439,-65.33279419,35,Rural,282,VotoNuloDirecto,Ninguno > 50%,271
